,BUSINESS_DATE,sales,visits,weekday,15 secondi_R101,15 secondi_Radio 105 Network,15 secondi_Radio Deejay Network,15 secondi_Radio Dimensione Suono Network,15 secondi_Radio Italia Solo Musica Italiana,15 secondi_Radio Kiss Kiss Network,15 secondi_Virgin Radio,20 secondi_Area News-Radio Margherita-Kiss Kiss Italia,20 secondi_CNR Radio FM,20 secondi_R101,20 secondi_Radio 105 Network,20 secondi_Radio Deejay Network,20 secondi_Radio Dimensione Suono Network,20 secondi_Radio Italia Solo Musica Italiana,20 secondi_Radio Kiss Kiss Network,20 secondi_Radio Sportiva,20 secondi_Radiodue,20 secondi_Radiouno,20 secondi_RTL 102.5 Hit Radio,20 secondi_Teamradio University,20 secondi_Virgin Radio,30 secondi_Radio 105 Network,trend
361,5/9/16,1635949.39,243898,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361
362,5/10/16,1681739.61,249840,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
363,5/11/16,1759644.24,254695,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
364,5/12/16,1873807.12,270628,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
365,5/13/16,2336507.77,321925,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365
366,5/14/16,3181617.39,408128,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366
367,5/15/16,2881354.54,355657,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367
368,5/16/16,1705220.65,251588,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368
369,5/17/16,1660299.1,247992,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369
370,5/18/16,1749196.04,257031,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370
371,5/19/16,1814687.63,260278,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
372,5/20/16,2376293.15,331117,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
373,5/21/16,2977313.95,396209,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
374,5/22/16,2502796.83,315358,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374
375,5/23/16,1652966.17,244501,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375
376,5/24/16,1650496.61,247285,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376
377,5/25/16,1709648.36,251900,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377
378,5/26/16,1797975.3,262075,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378
379,5/27/16,2221561.36,313927,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
380,5/28/16,2908321.38,387389,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380
381,5/29/16,2737097.07,342093,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
382,5/30/16,1655949.87,246326,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.72,382
383,5/31/16,1689958.9,252225,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.72,383
384,6/1/16,2195431.4,309632,Wednesday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,384
385,6/2/16,2924607,359182,Thursday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,385
386,6/3/16,2252390.15,311616,Friday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,386
387,6/4/16,2723054.53,369622,Saturday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,387
388,6/5/16,2588048.72,332191,Sunday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,0,388
389,6/6/16,1678472.69,253329,Monday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,389
390,6/7/16,1653527.42,251938,Tuesday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,390
391,6/8/16,2149455.99,314234,Wednesday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,391
392,6/9/16,2022308.28,290083,Thursday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,392
393,6/10/16,2246594.15,314787,Friday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,393
394,6/11/16,2807901.77,372006,Saturday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,0,0,0,2407.2,0,864.42,1768,394
395,6/12/16,2615260.17,337504,Sunday,0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.703412,1152.61,1152.64,0,0,0,2407.2,0,864.42,0,395
396,6/13/16,1679278.59,249673,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396
397,6/14/16,1771542.84,261312,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397
398,6/15/16,1839000.22,267927,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
399,6/16/16,1891960.6,272405,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399
400,6/17/16,2157527.53,303505,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
401,6/18/16,2759413.89,363788,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401
402,6/19/16,2765293.16,347202,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402
403,6/20/16,1760659.91,257736,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403
404,6/21/16,1725558.13,255726,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
405,6/22/16,1728394.67,252641,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
406,6/23/16,1889265.86,273106,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406
407,6/24/16,2147370.93,300474,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407
408,6/25/16,2682549.64,351054,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
409,6/26/16,2476125.26,309789,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
410,6/27/16,1822248.28,257578,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
411,6/28/16,1834826.98,261452,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411
412,6/29/16,1968696.14,272600,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
413,6/30/16,1962285.5,274177,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
414,7/1/16,2227284.21,301690,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414
415,7/2/16,2605212.58,337640,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415
416,7/3/16,2724049.88,337595,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
417,7/4/16,1976706.25,278318,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
418,7/5/16,1924211.33,274089,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418
419,7/6/16,1997274.89,284086,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419
420,7/7/16,2009437.58,284772,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
421,7/8/16,2289624.7,315249,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421
422,7/9/16,2802623.2,365533,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422
423,7/10/16,2550243.01,323171,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423
424,7/11/16,1967472.38,280792,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
425,7/12/16,2038575.69,285070,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
426,7/13/16,2129086.31,293858,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426
427,7/14/16,2209363.7,300954,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427
428,7/15/16,2591028.45,336341,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428
429,7/16/16,3078306.82,385788,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429
430,7/17/16,2720477.41,340076,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430
431,7/18/16,1962437.41,278013,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
432,7/19/16,1926355.57,277505,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
433,7/20/16,1980743.57,281934,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433
434,7/21/16,2056922.45,290035,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434
435,7/22/16,2292078.78,314208,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435
436,7/23/16,2832412.06,365359,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
437,7/24/16,2714180.43,339699,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437
438,7/25/16,1951795.09,277430,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438
439,7/26/16,1901939.67,273287,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
440,7/27/16,2004503.52,279312,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
441,7/28/16,2116921.05,295183,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441
442,7/29/16,2293115.48,314651,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
443,7/30/16,2740751,358728,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443
444,7/31/16,2678816.46,334728,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
445,8/1/16,2167110.19,293423,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
446,8/2/16,2044833.35,284008,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446
447,8/3/16,2054230.36,284509,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447
448,8/4/16,2101652.45,289711,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448
449,8/5/16,2502197.35,322019,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
450,8/6/16,2790683.12,356036,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450
451,8/7/16,2597994.06,325154,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451
452,8/8/16,2072430.47,279904,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452
453,8/9/16,2035389.27,276977,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453
454,8/10/16,2276124.46,290952,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454
455,8/11/16,2228367.02,288500,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455
456,8/12/16,2346603.69,302778,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456
457,8/13/16,2596083.86,328764,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457
458,8/14/16,2237436.32,285155,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458
459,8/15/16,1934815.64,243111,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459
460,8/16/16,2268765,288350,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460
461,8/17/16,2282560.83,291121,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461
462,8/18/16,2222348.43,287742,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
463,8/19/16,2287723.21,297678,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463
464,8/20/16,2549694.82,322565,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
465,8/21/16,2388568.81,301010,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465
466,8/22/16,2084559.75,277675,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
467,8/23/16,2071782.96,278210,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
468,8/24/16,2003733.71,272577,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
469,8/25/16,2014708.91,274574,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469
470,8/26/16,2182470.08,296883,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470
471,8/27/16,2532988.1,334564,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
472,8/28/16,2401421.26,310463,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472
473,8/29/16,1932409.57,274550,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473
474,8/30/16,1988055.77,278829,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474
475,8/31/16,2011504.9,285047,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
476,9/1/16,2071029.72,296136,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476
477,9/2/16,2371633.57,325938,Friday,0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2769.963412,1700,673.2,258.44,0,0,2407.2,0,816,0,477
478,9/3/16,2916010.51,381304,Saturday,0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,478
479,9/4/16,2762690.58,349145,Sunday,0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,479
480,9/5/16,2142078.3,303146,Monday,0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,480
481,9/6/16,2182218.67,306603,Tuesday,0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,481
482,9/7/16,2247105.55,312810,Wednesday,0,0,0,0,0,0,0,0,1377,639.2,2545.231706,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,482
483,9/8/16,2262682.36,315769,Thursday,0,0,0,0,0,0,0,0,1377,639.2,2545.231706,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,483
484,9/9/16,2547095.04,347832,Friday,0,0,0,0,0,0,0,0,1377,639.2,2545.231706,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,484
485,9/10/16,3101027.97,400659,Saturday,0,0,0,0,0,0,0,0,1377,639.2,2545.231706,2703,2709.945118,1700,673.2,258.44,0,0,2407.2,0,816,0,485
486,9/11/16,2886423.39,359764,Sunday,0,0,0,0,0,0,0,0,1377,639.2,2545.231706,2703,2649.926824,1700,673.2,258.44,0,0,2407.2,0,816,0,486
487,9/12/16,2188530.65,309201,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487
488,9/13/16,2018423.5,294475,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488
489,9/14/16,2043989.16,297591,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489
490,9/15/16,2005868.03,289109,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
491,9/16/16,2376165.37,330242,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491
492,9/17/16,3311156.88,427800,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492
493,9/18/16,2945346.46,364130,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
494,9/19/16,1783507.75,268320,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
495,9/20/16,1794696.03,271123,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
496,9/21/16,1838134.32,271987,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496
497,9/22/16,1879087.57,280307,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497
498,9/23/16,2364139.56,334050,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498
499,9/24/16,3194898.16,419293,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
500,9/25/16,2804283.11,352780,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500
501,9/26/16,1656883.05,254217,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
502,9/27/16,1670701.36,256204,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502
503,9/28/16,1799180.65,264844,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
504,9/29/16,1869107.57,271722,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504
505,9/30/16,2420142.47,330195,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
506,10/1/16,3374815.27,419522,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
507,10/2/16,2953770.96,355137,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507
508,10/3/16,1765168.12,257775,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508
509,10/4/16,1820962.89,263045,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509
510,10/5/16,1836450.91,263354,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
511,10/6/16,1878543.88,267220,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511
512,10/7/16,2471345.38,336153,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
513,10/8/16,3477531.06,428754,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513
514,10/9/16,3061733.98,361043,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514
515,10/10/16,1738952.19,250776,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515
516,10/11/16,1752147.45,251807,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516
517,10/12/16,2060564.43,287985,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517
518,10/13/16,1840359.36,262375,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518
519,10/14/16,2311171.59,310126,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519
520,10/15/16,3511936.37,430441,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520
521,10/16/16,3135012.17,369144,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
522,10/17/16,1680223.04,245185,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522
523,10/18/16,1708689.59,248468,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523
524,10/19/16,1810750.65,258796,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524
525,10/20/16,1886628.29,268009,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525
526,10/21/16,2442408.6,330231,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526
527,10/22/16,3385652.46,421626,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527
528,10/23/16,2924749.63,348373,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528
529,10/24/16,1593303.91,235489,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529
530,10/25/16,1634591.16,239241,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530
531,10/26/16,1730065.3,248632,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531
532,10/27/16,1872619.58,264079,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532
533,10/28/16,2387120.12,321747,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533
534,10/29/16,3281766.06,410756,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
535,10/30/16,3048984.43,362232,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535
536,10/31/16,3155808.36,390298,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536
537,11/1/16,2805793.73,333031,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537
538,11/2/16,1635953.63,241503,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
539,11/3/16,1613407.67,242033,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539
540,11/4/16,2126131.63,302667,Friday,2399.04,5672.94,8228.03,9068.597061,5478.66,1998.72,3035.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540
541,11/5/16,2955959.53,388007,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
542,11/6/16,2673618.96,336061,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542
543,11/7/16,1517217.67,248047,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543
544,11/8/16,1578668.33,240923,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544
545,11/9/16,1933513.52,276538,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545
546,11/10/16,1880333.5,267400,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
547,11/11/16,2383745.75,321129,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547
548,11/12/16,3458823.73,425122,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548
549,11/13/16,3122586.05,364888,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549
550,11/14/16,1681780.07,244650,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550
551,11/15/16,1761257.43,252715,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551
552,11/16/16,1828299.84,260541,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552
