"","BUSINESS_DATE","sales","visits","weekday","15 secondi_R101","15 secondi_Radio 105 Network","15 secondi_Radio Deejay Network","15 secondi_Radio Dimensione Suono Network","15 secondi_Radio Italia Solo Musica Italiana","15 secondi_Radio Kiss Kiss Network","15 secondi_Virgin Radio","20 secondi_Area News-Radio Margherita-Kiss Kiss Italia","20 secondi_CNR Radio FM","20 secondi_R101","20 secondi_Radio 105 Network","20 secondi_Radio Deejay Network","20 secondi_Radio Dimensione Suono Network","20 secondi_Radio Italia Solo Musica Italiana","20 secondi_Radio Kiss Kiss Network","20 secondi_Radio Sportiva","20 secondi_Radiodue","20 secondi_Radiouno","20 secondi_RTL 102.5 Hit Radio","20 secondi_Teamradio University","20 secondi_Virgin Radio","30 secondi_Radio 105 Network","trend","sales_per_visit"
"318","2016-03-27",1595444.91,208044,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,7.6687859779662
"319","2016-03-28",2670955.73,329256,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,8.11209432781787
"320","2016-03-29",1987304.24,274380,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,7.24289029812669
"321","2016-03-30",1637046.13,248705,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,6.58228073420317
"322","2016-03-31",1656486.22,254374,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,6.51201074009136
"323","2016-04-01",2161694.31,311675,"Friday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,0,0,0,2407.2,136.02,1003.02,0,323,6.9357321248095
"324","2016-04-02",3166487.5,420948,"Saturday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,0,0,0,2407.2,136.02,1003.02,0,324,7.52227709835894
"325","2016-04-03",2837263.7,362775,"Sunday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,0,0,0,2407.2,136.02,1003.02,0,325,7.82100117152505
"326","2016-04-04",1590351.72,248738,"Monday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,0,0,0,2407.2,136.02,1003.02,0,326,6.39368218768343
"327","2016-04-05",1633776.32,254565,"Tuesday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,295.84,0,0,2407.2,136.02,1003.02,0,327,6.41791416730501
"328","2016-04-06",1712881.36,263633,"Wednesday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,332.82,0,0,2407.2,136.02,1003.02,0,328,6.49721908865734
"329","2016-04-07",1787650.66,271551,"Thursday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,332.82,0,0,2407.2,136.02,1003.02,0,329,6.58311204893372
"330","2016-04-08",2256744.59,324568,"Friday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,332.82,0,0,2407.2,136.02,1003.02,0,330,6.95307174459589
"331","2016-04-09",3258197.41,431577,"Saturday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,332.82,0,0,2407.2,136.02,1003.02,0,331,7.54951586854721
"332","2016-04-10",2942156.53,374659,"Sunday",0,0,0,0,0,0,0,0,1020,1161.76170605038,1530,3060,2408.70341210075,2086.23170605038,1193.73170605038,332.82,0,0,2407.2,136.02,1003.02,0,332,7.85289164280052
"333","2016-04-11",1645420.09,255395,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,6.44264801581863
"334","2016-04-12",1694113.83,262147,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,6.46245743800234
"335","2016-04-13",1779982.52,271391,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,6.55873820428828
"336","2016-04-14",1879468.87,283417,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,6.63146130966032
"337","2016-04-15",2373700.11,339217,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,6.99758594056312
"338","2016-04-16",3213928.29,428474,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,7.50087120805463
"339","2016-04-17",2935433.19,373900,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,7.85085100294196
"340","2016-04-18",1830059.59,272235,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,6.72235234264514
"341","2016-04-19",1628168.56,255481,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,6.37295360516046
"342","2016-04-20",1708551.49,262164,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,6.51710948108817
"343","2016-04-21",1775882.81,269812,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,6.58192671193275
"344","2016-04-22",2247394.75,324588,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,6.92383806548609
"345","2016-04-23",3127249.01,415475,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,7.52692462843733
"346","2016-04-24",2947464.1,377818,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,7.80128024604439
"347","2016-04-25",2909603.98,361216,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,8.05502519268249
"348","2016-04-26",1516854.77,238832,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,6.35113707543378
"349","2016-04-27",1660120.15,251005,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,6.61389275114042
"350","2016-04-28",1770613.09,263718,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,6.71403958015759
"351","2016-04-29",2242140.61,317801,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,7.05517166402875
"352","2016-04-30",3147439.3,408154,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,7.71140133381028
"353","2016-05-01",2723908.22,336494,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,8.09496817179504
"354","2016-05-02",1716651.12,251712,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,6.81990179252479
"355","2016-05-03",1676114.58,251051,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,6.67639077318951
"356","2016-05-04",1814822.5,266401,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,6.81237119980781
"357","2016-05-05",1874246.63,271035,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,6.9151461250392
"358","2016-05-06",2328506.59,321921,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,7.23316152099428
"359","2016-05-07",3193296.67,414179,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,7.70994345440015
"360","2016-05-08",2665209.05,333474,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,7.99225441863534
"361","2016-05-09",1635949.39,243898,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,6.70751457576528
"362","2016-05-10",1681739.61,249840,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,6.73126645052834
"363","2016-05-11",1759644.24,254695,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,6.90882914858949
"364","2016-05-12",1873807.12,270628,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,6.92392184105119
"365","2016-05-13",2336507.77,321925,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,7.25792582123165
"366","2016-05-14",3181617.39,408128,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,7.79563614846323
"367","2016-05-15",2881354.54,355657,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,8.10149818504908
"368","2016-05-16",1705220.65,251588,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,6.77782982495191
"369","2016-05-17",1660299.1,247992,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,6.69497040227104
"370","2016-05-18",1749196.04,257031,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,6.80538938882859
"371","2016-05-19",1814687.63,260278,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,6.97211300993553
"372","2016-05-20",2376293.15,331117,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,7.17659664106645
"373","2016-05-21",2977313.95,396209,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,7.51450358270509
"374","2016-05-22",2502796.83,315358,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,7.93636701780199
"375","2016-05-23",1652966.17,244501,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,6.76057018171705
"376","2016-05-24",1650496.61,247285,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,6.67447119720161
"377","2016-05-25",1709648.36,251900,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,6.78701214767765
"378","2016-05-26",1797975.3,262075,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,6.86053725078699
"379","2016-05-27",2221561.36,313927,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,7.07668139408206
"380","2016-05-28",2908321.38,387389,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,7.50749603112117
"381","2016-05-29",2737097.07,342093,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,8.00103208776561
"382","2016-05-30",1655949.87,246326,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.72,382,6.72259473218418
"383","2016-05-31",1689958.9,252225,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.72,383,6.70020378630191
"384","2016-06-01",2195431.4,309632,"Wednesday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,384,7.0904538290616
"385","2016-06-02",2924607,359182,"Thursday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,385,8.14240969759064
"386","2016-06-03",2252390.15,311616,"Friday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,386,7.22809531602999
"387","2016-06-04",2723054.53,369622,"Saturday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,387,7.3671332604661
"388","2016-06-05",2588048.72,332191,"Sunday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,0,388,7.79084538714174
"389","2016-06-06",1678472.69,253329,"Monday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,389,6.62566342582176
"390","2016-06-07",1653527.42,251938,"Tuesday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,390,6.5632315093396
"391","2016-06-08",2149455.99,314234,"Wednesday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,391,6.84030369088005
"392","2016-06-09",2022308.28,290083,"Thursday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,392,6.97148154148985
"393","2016-06-10",2246594.15,314787,"Friday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,258.44,0,0,2407.2,0,864.42,1768,393,7.13687080470286
"394","2016-06-11",2807901.77,372006,"Saturday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,0,0,0,2407.2,0,864.42,1768,394,7.54800129567803
"395","2016-06-12",2615260.17,337504,"Sunday",0,0,0,0,0,0,0,0,2040,1152.64,864.42,2040,2408.70341210075,1152.61,1152.64,0,0,0,2407.2,0,864.42,0,395,7.74882718427041
"396","2016-06-13",1679278.59,249673,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,6.72591185270334
"397","2016-06-14",1771542.84,261312,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,6.77941632990448
"398","2016-06-15",1839000.22,267927,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,6.86381073949247
"399","2016-06-16",1891960.6,272405,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,6.94539600961803
"400","2016-06-17",2157527.53,303505,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,7.10870506251956
"401","2016-06-18",2759413.89,363788,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,7.58522515860886
"402","2016-06-19",2765293.16,347202,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,7.96450815375487
"403","2016-06-20",1760659.91,257736,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,6.83125333674768
"404","2016-06-21",1725558.13,255726,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,6.74768357538928
"405","2016-06-22",1728394.67,252641,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,6.84130711167229
"406","2016-06-23",1889265.86,273106,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,6.91770177147335
"407","2016-06-24",2147370.93,300474,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,7.14661145390283
"408","2016-06-25",2682549.64,351054,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,7.64141596449549
"409","2016-06-26",2476125.26,309789,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,7.99294119545884
"410","2016-06-27",1822248.28,257578,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,7.07454937921717
"411","2016-06-28",1834826.98,261452,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,7.01783493719689
"412","2016-06-29",1968696.14,272600,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,7.22192274394718
"413","2016-06-30",1962285.5,274177,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,7.15700259321533
"414","2016-07-01",2227284.21,301690,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,7.38269153767112
"415","2016-07-02",2605212.58,337640,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,7.71594769577064
"416","2016-07-03",2724049.88,337595,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,8.06898763311068
"417","2016-07-04",1976706.25,278318,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,7.1023298888322
"418","2016-07-05",1924211.33,274089,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,7.02038874234282
"419","2016-07-06",1997274.89,284086,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,7.03052910034285
"420","2016-07-07",2009437.58,284772,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,7.05630321801301
"421","2016-07-08",2289624.7,315249,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,7.26290868488084
"422","2016-07-09",2802623.2,365533,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,7.66722347913868
"423","2016-07-10",2550243.01,323171,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,7.89131144193012
"424","2016-07-11",1967472.38,280792,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,7.00686764580187
"425","2016-07-12",2038575.69,285070,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,7.15114073736275
"426","2016-07-13",2129086.31,293858,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,7.24528959565504
"427","2016-07-14",2209363.7,300954,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,7.34120064860411
"428","2016-07-15",2591028.45,336341,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,7.7035759838973
"429","2016-07-16",3078306.82,385788,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,7.97927053200203
"430","2016-07-17",2720477.41,340076,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,7.99961599760054
"431","2016-07-18",1962437.41,278013,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,7.05879728645783
"432","2016-07-19",1926355.57,277505,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,6.94169679825589
"433","2016-07-20",1980743.57,281934,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,7.02555764824392
"434","2016-07-21",2056922.45,290035,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,7.09198010584929
"435","2016-07-22",2292078.78,314208,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,7.29478173693859
"436","2016-07-23",2832412.06,365359,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,7.752408069871
"437","2016-07-24",2714180.43,339699,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,7.98995707964993
"438","2016-07-25",1951795.09,277430,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,7.03527048264427
"439","2016-07-26",1901939.67,273287,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,6.95949558522725
"440","2016-07-27",2004503.52,279312,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,7.17657501288881
"441","2016-07-28",2116921.05,295183,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,7.17155476433263
"442","2016-07-29",2293115.48,314651,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,7.2878061089906
"443","2016-07-30",2740751,358728,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,7.64019256930042
"444","2016-07-31",2678816.46,334728,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,8.0029649745465
"445","2016-08-01",2167110.19,293423,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,7.38561799858907
"446","2016-08-02",2044833.35,284008,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,7.19991461508127
"447","2016-08-03",2054230.36,284509,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,7.2202649476818
"448","2016-08-04",2101652.45,289711,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,7.25430670564804
"449","2016-08-05",2502197.35,322019,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,7.77034072523671
"450","2016-08-06",2790683.12,356036,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,7.83820490062803
"451","2016-08-07",2597994.06,325154,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,7.9900418263346
"452","2016-08-08",2072430.47,279904,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,7.40407593317709
"453","2016-08-09",2035389.27,276977,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,7.34858587536149
"454","2016-08-10",2276124.46,290952,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,7.82302393521956
"455","2016-08-11",2228367.02,288500,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,7.72397580589255
"456","2016-08-12",2346603.69,302778,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,7.75024503101282
"457","2016-08-13",2596083.86,328764,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,7.89649675755253
"458","2016-08-14",2237436.32,285155,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,7.84638642141993
"459","2016-08-15",1934815.64,243111,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,7.95856888417225
"460","2016-08-16",2268765,288350,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,7.86809432980753
"461","2016-08-17",2282560.83,291121,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,7.84059147227441
"462","2016-08-18",2222348.43,287742,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,7.72340648914653
"463","2016-08-19",2287723.21,297678,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,7.68522769569804
"464","2016-08-20",2549694.82,322565,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,7.9044373072094
"465","2016-08-21",2388568.81,301010,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,7.93518092422179
"466","2016-08-22",2084559.75,277675,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,7.50719276132169
"467","2016-08-23",2071782.96,278210,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,7.44683138636282
"468","2016-08-24",2003733.71,272577,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,7.3510740451322
"469","2016-08-25",2014708.91,274574,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,7.33758079789055
"470","2016-08-26",2182470.08,296883,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,7.35128006655821
"471","2016-08-27",2532988.1,334564,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,7.57101212324099
"472","2016-08-28",2401421.26,310463,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,7.73496764509781
"473","2016-08-29",1932409.57,274550,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,7.03846137315607
"474","2016-08-30",1988055.77,278829,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,7.13001793213762
"475","2016-08-31",2011504.9,285047,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,7.05674818538697
"476","2016-09-01",2071029.72,296136,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,6.99350879325715
"477","2016-09-02",2371633.57,325938,"Friday",0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2769.96341210075,1700,673.2,258.44,0,0,2407.2,0,816,0,477,7.27633344378379
"478","2016-09-03",2916010.51,381304,"Saturday",0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,478,7.64746897488618
"479","2016-09-04",2762690.58,349145,"Sunday",0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,479,7.91273132939037
